location,month,day_of_week,hour,crash_risk_count,fatal_crashes,serious_crashes,crash_risk_level
Orange,9,Monday,12,2,0,0,low
Orange,9,Monday,14,2,0,1,low
Orange,9,Monday,16,1,0,0,low
Orange,9,Monday,18,1,0,0,low
Orange,9,Monday,20,1,0,0,low
Orange,9,Monday,22,1,0,0,low
Orange,9,Saturday,0,2,0,0,low
Orange,9,Saturday,6,1,0,0,low
Orange,9,Saturday,12,1,0,0,low
Orange,9,Saturday,16,2,0,0,low
Orange,9,Saturday,18,2,0,0,low
Orange,9,Saturday,20,3,0,0,low
Orange,9,Saturday,22,3,0,1,low
Orange,9,Sunday,0,1,0,0,low
Orange,9,Sunday,2,3,0,0,low
Orange,9,Sunday,4,1,0,0,low
Orange,9,Sunday,6,2,0,2,low
Orange,9,Sunday,8,1,0,0,low
Orange,9,Sunday,10,2,0,0,low
Orange,9,Sunday,12,3,0,0,low
Orange,9,Sunday,14,5,1,0,low
Orange,9,Sunday,16,2,0,0,low
Orange,9,Sunday,18,2,0,0,low
Orange,9,Sunday,20,3,0,1,low
Orange,9,Thursday,4,3,0,0,low
Orange,9,Thursday,6,2,0,0,low
Orange,9,Thursday,8,1,0,0,low
Orange,9,Thursday,10,2,0,1,low
Orange,9,Thursday,12,4,0,0,low
Orange,9,Thursday,14,3,1,0,low
Orange,9,Thursday,16,6,0,0,medium
Orange,9,Thursday,18,1,0,0,low
Orange,9,Thursday,20,3,0,0,low
Orange,9,Thursday,22,1,0,1,low
Orange,9,Tuesday,0,1,0,0,low
Orange,9,Tuesday,2,2,0,0,low
Orange,9,Tuesday,4,2,0,0,low
Orange,9,Tuesday,6,3,0,0,low
Orange,9,Tuesday,8,3,0,0,low
Orange,9,Tuesday,10,1,0,0,low
Orange,9,Tuesday,12,4,0,0,low
Orange,9,Tuesday,18,1,0,0,low
Orange,9,Wednesday,6,3,0,1,low
Orange,9,Wednesday,8,2,0,0,low
Orange,9,Wednesday,10,4,0,1,low
Orange,9,Wednesday,12,3,0,1,low
Orange,9,Wednesday,14,1,0,0,low
Orange,9,Wednesday,16,3,0,1,low
Orange,9,Wednesday,18,3,0,0,low
Orange,9,Wednesday,20,2,0,0,low
Orange,9,Wednesday,22,1,0,1,low
Orange,10,Friday,2,1,0,0,low
Orange,10,Friday,6,2,0,1,low
Orange,10,Friday,8,1,0,0,low
Orange,10,Friday,10,1,0,1,low
Orange,10,Friday,12,2,0,0,low
Orange,10,Friday,14,3,0,1,low
Orange,10,Friday,16,1,0,1,low
Orange,10,Friday,18,4,0,0,low
Orange,10,Friday,20,2,0,1,low
Orange,10,Friday,22,2,0,0,low
Orange,10,Monday,6,2,0,0,low
Orange,10,Monday,8,2,0,0,low
Orange,10,Monday,10,2,0,1,low
Orange,10,Monday,12,1,0,0,low
Orange,10,Monday,14,5,0,1,low
Orange,10,Monday,16,1,0,1,low
Orange,10,Monday,20,1,0,0,low
Orange,10,Saturday,0,2,0,0,low
Orange,10,Saturday,2,3,0,1,low
Orange,10,Saturday,4,1,0,0,low
Orange,10,Saturday,8,1,0,0,low
Orange,10,Saturday,10,2,0,0,low
Orange,10,Saturday,12,4,0,1,low
Orange,10,Saturday,14,4,0,0,low
Orange,10,Saturday,16,6,1,2,medium
Orange,10,Saturday,18,4,0,1,low
Orange,10,Saturday,20,3,0,0,low
Orange,10,Sunday,2,1,0,1,low
Orange,10,Sunday,4,1,0,1,low
Orange,10,Sunday,6,1,0,0,low
Orange,10,Sunday,8,1,0,0,low
Orange,10,Sunday,10,4,0,3,low
Orange,10,Sunday,12,2,0,0,low
Orange,10,Sunday,14,1,0,0,low
Orange,10,Sunday,20,4,0,1,low
Orange,10,Sunday,22,1,0,1,low
Orange,10,Thursday,0,2,0,0,low
Orange,10,Thursday,2,1,0,0,low
Orange,10,Thursday,6,4,0,0,low
Orange,10,Thursday,8,1,0,1,low
Orange,10,Thursday,10,4,0,0,low
Orange,10,Thursday,12,1,0,0,low
Orange,10,Thursday,14,1,0,0,low
Orange,10,Thursday,16,5,0,0,low
Orange,10,Thursday,18,1,0,0,low
Orange,10,Thursday,20,2,0,0,low
Orange,10,Thursday,22,3,0,0,low
Orange,10,Tuesday,6,4,0,1,low
Orange,10,Tuesday,8,1,0,0,low
Orange,10,Tuesday,10,1,0,0,low
Orange,10,Tuesday,12,1,0,0,low
Orange,10,Tuesday,14,4,0,1,low
Orange,10,Tuesday,16,3,0,1,low
Orange,10,Tuesday,18,1,0,0,low
Orange,10,Tuesday,22,2,0,1,low
Orange,10,Wednesday,6,5,0,1,low
Orange,10,Wednesday,8,2,0,0,low
Orange,10,Wednesday,10,2,0,0,low
Orange,10,Wednesday,12,1,0,0,low
Orange,10,Wednesday,14,5,0,2,low
Orange,10,Wednesday,16,5,0,1,low
Orange,10,Wednesday,22,1,0,0,low
Orange,11,Friday,4,3,0,1,low
Orange,11,Friday,8,1,0,0,low
Orange,11,Friday,10,1,0,0,low
Orange,11,Friday,12,5,0,1,low
Orange,11,Friday,14,2,0,0,low
Orange,11,Friday,16,5,0,1,low
Orange,11,Friday,18,3,0,1,low
Orange,11,Friday,20,4,0,1,low
Orange,11,Monday,6,2,0,1,low
Orange,11,Monday,8,1,0,0,low
Orange,11,Monday,10,4,0,0,low
Orange,11,Monday,12,3,0,0,low
Orange,11,Monday,14,2,0,0,low
Orange,11,Monday,16,3,0,2,low
Orange,11,Monday,18,3,0,2,low
Orange,11,Monday,20,1,0,0,low
Orange,11,Saturday,2,1,0,0,low
Orange,11,Saturday,6,1,0,0,low
Orange,11,Saturday,8,3,0,1,low
Orange,11,Saturday,10,6,0,3,medium
Orange,11,Saturday,12,3,0,0,low
Orange,11,Saturday,14,3,0,0,low
Orange,11,Saturday,16,3,0,1,low
Orange,11,Saturday,18,1,0,0,low
Orange,11,Saturday,20,2,0,1,low
Orange,11,Saturday,22,3,1,2,low
Orange,11,Sunday,0,3,0,0,low
Orange,11,Sunday,8,2,1,0,low
Orange,11,Sunday,10,3,0,1,low
Orange,11,Sunday,14,3,0,1,low
Orange,11,Sunday,16,1,0,0,low
Orange,11,Sunday,18,3,0,0,low
Orange,11,Sunday,20,2,0,1,low
Orange,11,Sunday,22,1,0,0,low
Orange,11,Thursday,0,2,0,0,low
Orange,11,Thursday,4,1,1,0,low
Orange,11,Thursday,6,1,0,0,low
Orange,11,Thursday,8,2,0,0,low
Orange,11,Thursday,10,2,0,0,low
Orange,11,Thursday,12,1,0,0,low
Orange,11,Thursday,14,5,0,1,low
Orange,11,Thursday,16,2,0,1,low
Orange,11,Thursday,18,2,0,0,low
Orange,11,Thursday,20,2,0,1,low
Orange,11,Thursday,22,1,0,0,low
Orange,11,Tuesday,2,3,0,0,low
Orange,11,Tuesday,6,4,0,1,low
Orange,11,Tuesday,8,2,0,0,low
Orange,11,Tuesday,10,1,0,0,low
Orange,11,Tuesday,12,2,0,0,low
Orange,11,Tuesday,14,2,0,0,low
Orange,11,Tuesday,16,1,0,0,low
Orange,11,Tuesday,18,4,0,1,low
Orange,11,Tuesday,20,2,0,0,low
Orange,11,Wednesday,6,3,1,0,low
Orange,11,Wednesday,8,4,1,1,low
Orange,11,Wednesday,10,3,0,1,low
Orange,11,Wednesday,12,3,0,1,low
Orange,11,Wednesday,14,6,0,1,medium
Orange,11,Wednesday,16,2,0,1,low
Orange,11,Wednesday,18,3,0,0,low
Orange,11,Wednesday,20,1,0,0,low
Orange,12,Friday,0,1,0,0,low
Orange,12,Friday,2,1,0,1,low
Orange,12,Friday,6,1,0,0,low
Orange,12,Friday,10,2,0,1,low
Orange,12,Friday,12,3,0,0,low
Orange,12,Friday,14,9,0,2,medium
Orange,12,Friday,16,4,0,0,low
Orange,12,Friday,18,2,0,0,low
Orange,12,Friday,22,1,0,0,low
Orange,12,Monday,2,1,0,0,low
Orange,12,Monday,6,2,0,0,low
Orange,12,Monday,8,3,0,1,low
Orange,12,Monday,10,4,0,0,low
Orange,12,Monday,12,1,0,0,low
Orange,12,Monday,14,1,0,0,low
Orange,12,Monday,16,1,0,0,low
Orange,12,Monday,18,1,0,1,low
Orange,12,Monday,20,1,0,0,low
Orange,12,Monday,22,1,0,0,low
Orange,12,Saturday,2,3,0,0,low
Orange,12,Saturday,4,1,0,0,low
Orange,12,Saturday,6,1,0,1,low
Orange,12,Saturday,8,2,0,0,low
Orange,12,Saturday,10,2,0,1,low
Orange,12,Saturday,12,1,1,1,low
Orange,12,Saturday,14,1,0,0,low
Orange,12,Saturday,16,2,0,0,low
Orange,12,Saturday,18,3,1,1,low
Orange,12,Saturday,20,2,0,0,low
Orange,12,Saturday,22,3,1,1,low
Orange,12,Sunday,0,2,0,0,low
Orange,12,Sunday,2,3,0,2,low
Orange,12,Sunday,4,1,0,0,low
Orange,12,Sunday,8,2,0,1,low
Orange,12,Sunday,12,2,0,0,low
Orange,12,Sunday,14,1,0,0,low
Orange,12,Sunday,16,1,0,1,low
Orange,12,Sunday,18,2,0,0,low
Orange,12,Sunday,22,2,1,0,low
Orange,12,Thursday,0,1,0,0,low
Orange,12,Thursday,2,1,0,0,low
Orange,12,Thursday,6,1,0,0,low
Orange,12,Thursday,8,6,0,2,medium
Orange,12,Thursday,10,2,0,0,low
Orange,12,Thursday,12,4,1,0,low
Orange,12,Thursday,16,6,0,0,medium
Orange,12,Thursday,18,3,0,1,low
Orange,12,Thursday,22,3,0,1,low
Orange,12,Tuesday,4,1,0,1,low
Orange,12,Tuesday,6,5,0,1,low
Orange,12,Tuesday,8,2,0,0,low
Orange,12,Tuesday,10,2,0,0,low
Orange,12,Tuesday,12,3,0,0,low
Orange,12,Tuesday,14,4,0,1,low
Orange,12,Tuesday,16,5,0,0,low
Orange,12,Tuesday,20,3,0,0,low
Orange,12,Tuesday,22,1,0,0,low
Orange,12,Wednesday,4,2,0,1,low
Orange,12,Wednesday,8,5,0,1,low
Orange,12,Wednesday,12,2,0,0,low
Orange,12,Wednesday,14,4,0,0,low
Orange,12,Wednesday,18,3,0,2,low
Orange,12,Wednesday,22,1,0,1,low
Parramatta,1,Friday,0,6,0,2,medium
Parramatta,1,Friday,2,2,0,0,low
Parramatta,1,Friday,4,3,0,2,low
Parramatta,1,Friday,6,13,0,1,medium
Parramatta,1,Friday,8,21,0,1,high
Parramatta,1,Friday,10,21,0,7,high
Parramatta,1,Friday,12,26,0,3,high
Parramatta,1,Friday,14,27,0,2,high
Parramatta,1,Friday,16,20,1,2,medium
Parramatta,1,Friday,18,17,0,3,medium
Parramatta,1,Friday,20,12,0,5,medium
Parramatta,1,Friday,22,8,0,1,medium
Parramatta,1,Monday,0,6,0,0,medium
Parramatta,1,Monday,2,5,0,2,low
Parramatta,1,Monday,4,7,1,0,medium
Parramatta,1,Monday,6,18,0,2,medium
Parramatta,1,Monday,8,16,0,3,medium
Parramatta,1,Monday,10,14,0,3,medium
Parramatta,1,Monday,12,8,0,4,medium
Parramatta,1,Monday,14,17,0,4,medium
Parramatta,1,Monday,16,30,0,3,high
Parramatta,1,Monday,18,17,0,4,medium
Parramatta,1,Monday,20,11,0,0,medium
Parramatta,1,Monday,22,10,0,3,medium
Parramatta,1,Saturday,0,5,0,2,low
Parramatta,1,Saturday,2,2,0,0,low
Parramatta,1,Saturday,4,3,0,0,low
Parramatta,1,Saturday,6,7,0,1,medium
Parramatta,1,Saturday,8,10,0,2,medium
Parramatta,1,Saturday,10,13,0,3,medium
Parramatta,1,Saturday,12,21,0,6,high
Parramatta,1,Saturday,14,15,0,2,medium
Parramatta,1,Saturday,16,13,0,2,medium
Parramatta,1,Saturday,18,11,0,4,medium
Parramatta,1,Saturday,20,10,0,3,medium
Parramatta,1,Saturday,22,4,0,1,low
Parramatta,1,Sunday,0,13,1,2,medium
Parramatta,1,Sunday,2,7,0,1,medium
Parramatta,1,Sunday,4,6,0,2,medium
Parramatta,1,Sunday,6,5,0,1,low
Parramatta,1,Sunday,8,16,1,4,medium
Parramatta,1,Sunday,10,18,1,7,medium
Parramatta,1,Sunday,12,16,0,3,medium
Parramatta,1,Sunday,14,20,0,8,medium
Parramatta,1,Sunday,16,22,0,3,high
Parramatta,1,Sunday,18,16,0,3,medium
Parramatta,1,Sunday,20,8,0,1,medium
Parramatta,1,Sunday,22,15,1,5,medium
Parramatta,1,Thursday,0,6,0,1,medium
Parramatta,1,Thursday,2,3,0,0,low
Parramatta,1,Thursday,4,5,1,0,low
Parramatta,1,Thursday,6,4,0,1,low
Parramatta,1,Thursday,8,11,0,2,medium
Parramatta,1,Thursday,10,15,0,4,medium
Parramatta,1,Thursday,12,17,0,3,medium
Parramatta,1,Thursday,14,17,1,2,medium
Parramatta,1,Thursday,16,26,0,2,high
Parramatta,1,Thursday,18,12,0,3,medium
Parramatta,1,Thursday,20,10,0,2,medium
Parramatta,1,Thursday,22,5,0,0,low
Parramatta,1,Tuesday,0,4,1,1,low
Parramatta,1,Tuesday,2,3,0,0,low
Parramatta,1,Tuesday,4,3,0,1,low
Parramatta,1,Tuesday,6,17,0,0,medium
Parramatta,1,Tuesday,8,24,1,5,high
Parramatta,1,Tuesday,10,12,1,1,medium
Parramatta,1,Tuesday,12,17,1,3,medium
Parramatta,1,Tuesday,14,22,0,2,high
Parramatta,1,Tuesday,16,34,0,5,high
Parramatta,1,Tuesday,18,18,0,3,medium
Parramatta,1,Tuesday,20,12,0,2,medium
Parramatta,1,Tuesday,22,9,0,4,medium
Parramatta,1,Wednesday,0,4,0,0,low
Parramatta,1,Wednesday,2,2,0,0,low
Parramatta,1,Wednesday,4,5,0,1,low
Parramatta,1,Wednesday,6,15,0,5,medium
Parramatta,1,Wednesday,8,7,0,1,medium
Parramatta,1,Wednesday,10,12,1,1,medium
Parramatta,1,Wednesday,12,14,0,3,medium
Parramatta,1,Wednesday,14,23,0,2,high
Parramatta,1,Wednesday,16,26,0,6,high
Parramatta,1,Wednesday,18,13,0,5,medium
Parramatta,1,Wednesday,20,10,0,4,medium
Parramatta,1,Wednesday,22,13,0,1,medium
Parramatta,2,Friday,0,5,0,0,low
Parramatta,2,Friday,2,5,0,1,low
Parramatta,2,Friday,4,7,0,4,medium
Parramatta,2,Friday,6,19,0,3,medium
Parramatta,2,Friday,8,22,0,4,high
Parramatta,2,Friday,10,17,1,3,medium
Parramatta,2,Friday,12,24,0,2,high
Parramatta,2,Friday,14,23,0,3,high
Parramatta,2,Friday,16,27,0,4,high
Parramatta,2,Friday,18,22,0,3,high
Parramatta,2,Friday,20,17,0,0,medium
Parramatta,2,Friday,22,10,0,1,medium
Parramatta,2,Monday,0,5,0,0,low
Parramatta,2,Monday,2,1,0,0,low
Parramatta,2,Monday,4,3,0,0,low
Parramatta,2,Monday,6,8,0,2,medium
Parramatta,2,Monday,8,14,0,3,medium
Parramatta,2,Monday,10,14,0,3,medium
Parramatta,2,Monday,12,13,0,4,medium
Parramatta,2,Monday,14,28,0,5,high
Parramatta,2,Monday,16,21,0,4,high
Parramatta,2,Monday,18,15,0,5,medium
Parramatta,2,Monday,20,12,0,2,medium
Parramatta,2,Monday,22,9,0,1,medium
Parramatta,2,Saturday,0,8,0,1,medium
Parramatta,2,Saturday,2,5,0,2,low
Parramatta,2,Saturday,4,3,0,1,low
Parramatta,2,Saturday,6,3,0,1,low
Parramatta,2,Saturday,8,10,0,3,medium
Parramatta,2,Saturday,10,20,0,4,medium
Parramatta,2,Saturday,12,33,0,9,high
Parramatta,2,Saturday,14,22,0,4,high
Parramatta,2,Saturday,16,12,0,1,medium
Parramatta,2,Saturday,18,28,1,6,high
Parramatta,2,Saturday,20,20,0,2,medium
Parramatta,2,Saturday,22,12,0,3,medium
Parramatta,2,Sunday,0,9,0,1,medium
Parramatta,2,Sunday,2,4,0,0,low
Parramatta,2,Sunday,4,6,0,0,medium
Parramatta,2,Sunday,6,6,0,3,medium
Parramatta,2,Sunday,8,7,0,2,medium
Parramatta,2,Sunday,10,11,0,3,medium
Parramatta,2,Sunday,12,26,1,11,high
Parramatta,2,Sunday,14,25,2,5,high
Parramatta,2,Sunday,16,16,0,2,medium
Parramatta,2,Sunday,18,13,0,7,medium
Parramatta,2,Sunday,20,8,0,2,medium
Parramatta,2,Sunday,22,7,0,2,medium
Parramatta,2,Thursday,0,3,0,0,low
Parramatta,2,Thursday,2,3,0,0,low
Parramatta,2,Thursday,4,5,0,0,low
Parramatta,2,Thursday,6,20,0,0,medium
Parramatta,2,Thursday,8,26,0,6,high
Parramatta,2,Thursday,10,16,0,2,medium
Parramatta,2,Thursday,12,18,0,3,medium
Parramatta,2,Thursday,14,22,0,5,high
Parramatta,2,Thursday,16,36,0,5,high
Parramatta,2,Thursday,18,22,0,5,high
Parramatta,2,Thursday,20,16,0,3,medium
Parramatta,2,Thursday,22,11,0,2,medium
Parramatta,2,Tuesday,4,5,0,2,low
Parramatta,2,Tuesday,6,22,0,6,high
Parramatta,2,Tuesday,8,32,1,7,high
Parramatta,2,Tuesday,10,15,0,6,medium
Parramatta,2,Tuesday,12,16,0,6,medium
Parramatta,2,Tuesday,14,24,1,8,high
Parramatta,2,Tuesday,16,40,0,11,high
Parramatta,2,Tuesday,18,15,0,1,medium
Parramatta,2,Tuesday,20,13,0,1,medium
Parramatta,2,Tuesday,22,1,0,1,low
Parramatta,2,Wednesday,0,4,0,0,low
Parramatta,2,Wednesday,2,3,0,0,low
Parramatta,2,Wednesday,4,2,0,1,low
Parramatta,2,Wednesday,6,28,0,7,high
Parramatta,2,Wednesday,8,24,0,3,high
Parramatta,2,Wednesday,10,9,1,2,medium
Parramatta,2,Wednesday,12,14,0,0,medium
Parramatta,2,Wednesday,14,29,0,9,high
Parramatta,2,Wednesday,16,24,0,6,high
Parramatta,2,Wednesday,18,16,0,2,medium
Parramatta,2,Wednesday,20,9,0,1,medium
Parramatta,2,Wednesday,22,7,0,1,medium
Parramatta,3,Friday,0,6,0,1,medium
Parramatta,3,Friday,2,2,0,0,low
Parramatta,3,Friday,4,3,2,1,low
Parramatta,3,Friday,6,12,0,0,medium
Parramatta,3,Friday,8,25,0,6,high
Parramatta,3,Friday,10,13,0,1,medium
Parramatta,3,Friday,12,20,1,3,medium
Parramatta,3,Friday,14,30,0,7,high
Parramatta,3,Friday,16,22,0,8,high
Parramatta,3,Friday,18,18,0,1,medium
Parramatta,3,Friday,20,15,0,3,medium
Parramatta,3,Friday,22,9,0,3,medium
Parramatta,3,Monday,2,5,0,0,low
Parramatta,3,Monday,4,4,0,0,low
Parramatta,3,Monday,6,32,0,6,high
Parramatta,3,Monday,8,27,0,5,high
Parramatta,3,Monday,10,20,0,6,medium
Parramatta,3,Monday,12,14,0,3,medium
Parramatta,3,Monday,14,22,0,3,high
Parramatta,3,Monday,16,22,0,2,high
Parramatta,3,Monday,18,14,1,8,medium
Parramatta,3,Monday,20,6,0,1,medium
Parramatta,3,Monday,22,10,0,1,medium
Parramatta,3,Saturday,0,2,0,0,low
Parramatta,3,Saturday,2,8,0,0,medium
Parramatta,3,Saturday,4,1,0,1,low
Parramatta,3,Saturday,6,12,0,3,medium
Parramatta,3,Saturday,8,9,0,2,medium
Parramatta,3,Saturday,10,13,0,1,medium
Parramatta,3,Saturday,12,23,0,4,high
Parramatta,3,Saturday,14,17,0,4,medium
Parramatta,3,Saturday,16,19,0,5,medium
Parramatta,3,Saturday,18,24,0,5,high
Parramatta,3,Saturday,20,15,0,4,medium
Parramatta,3,Saturday,22,18,0,3,medium
Parramatta,3,Sunday,0,10,0,0,medium
Parramatta,3,Sunday,2,2,0,1,low
Parramatta,3,Sunday,4,5,0,0,low
Parramatta,3,Sunday,6,4,0,1,low
Parramatta,3,Sunday,8,7,0,1,medium
Parramatta,3,Sunday,10,18,0,5,medium
Parramatta,3,Sunday,12,14,0,1,medium
Parramatta,3,Sunday,14,12,0,4,medium
Parramatta,3,Sunday,16,9,0,0,medium
Parramatta,3,Sunday,18,13,0,2,medium
Parramatta,3,Sunday,20,15,0,3,medium
Parramatta,3,Sunday,22,8,1,1,medium
Parramatta,3,Thursday,0,2,0,0,low
Parramatta,3,Thursday,2,2,0,1,low
Parramatta,3,Thursday,4,9,0,2,medium
Parramatta,3,Thursday,6,27,0,4,high
Parramatta,3,Thursday,8,26,0,6,high
Parramatta,3,Thursday,10,14,0,4,medium
Parramatta,3,Thursday,12,23,0,4,high
Parramatta,3,Thursday,14,32,0,6,high
Parramatta,3,Thursday,16,41,0,12,high
Parramatta,3,Thursday,18,16,0,1,medium
Parramatta,3,Thursday,20,8,0,2,medium
Parramatta,3,Thursday,22,5,0,0,low
Parramatta,3,Tuesday,0,3,0,0,low
Parramatta,3,Tuesday,2,4,0,1,low
Parramatta,3,Tuesday,4,5,0,0,low
Parramatta,3,Tuesday,6,14,1,3,medium
Parramatta,3,Tuesday,8,26,1,5,high
Parramatta,3,Tuesday,10,19,0,4,medium
Parramatta,3,Tuesday,12,15,1,1,medium
Parramatta,3,Tuesday,14,32,0,3,high
Parramatta,3,Tuesday,16,29,0,9,high
Parramatta,3,Tuesday,18,17,0,2,medium
Parramatta,3,Tuesday,20,12,1,2,medium
Parramatta,3,Tuesday,22,9,0,2,medium
Parramatta,3,Wednesday,0,3,0,1,low
Parramatta,3,Wednesday,2,2,0,0,low
Parramatta,3,Wednesday,4,7,0,2,medium
Parramatta,3,Wednesday,6,18,1,2,medium
Parramatta,3,Wednesday,8,35,0,5,high
Parramatta,3,Wednesday,10,19,0,3,medium
Parramatta,3,Wednesday,12,16,0,6,medium
Parramatta,3,Wednesday,14,22,0,2,high
Parramatta,3,Wednesday,16,35,0,7,high
Parramatta,3,Wednesday,18,25,0,4,high
Parramatta,3,Wednesday,20,10,1,2,medium
Parramatta,3,Wednesday,22,13,0,4,medium
Parramatta,4,Friday,0,8,0,3,medium
Parramatta,4,Friday,2,2,0,0,low
Parramatta,4,Friday,4,4,0,1,low
Parramatta,4,Friday,6,13,0,4,medium
Parramatta,4,Friday,8,12,0,2,medium
Parramatta,4,Friday,10,11,0,1,medium
Parramatta,4,Friday,12,26,1,7,high
Parramatta,4,Friday,14,22,0,4,high
Parramatta,4,Friday,16,26,0,2,high
Parramatta,4,Friday,18,31,0,3,high
Parramatta,4,Friday,20,12,0,0,medium
Parramatta,4,Friday,22,16,0,6,medium
Parramatta,4,Monday,0,6,0,1,medium
Parramatta,4,Monday,2,4,0,1,low
Parramatta,4,Monday,4,7,1,2,medium
Parramatta,4,Monday,6,15,0,5,medium
Parramatta,4,Monday,8,10,0,2,medium
Parramatta,4,Monday,10,9,0,2,medium
Parramatta,4,Monday,12,18,0,5,medium
Parramatta,4,Monday,14,22,1,5,high
Parramatta,4,Monday,16,18,0,4,medium
Parramatta,4,Monday,18,21,0,5,high
Parramatta,4,Monday,20,7,0,0,medium
Parramatta,4,Monday,22,4,0,0,low
Parramatta,4,Saturday,0,4,0,1,low
Parramatta,4,Saturday,2,6,0,1,medium
Parramatta,4,Saturday,4,9,0,4,medium
Parramatta,4,Saturday,6,11,2,1,medium
Parramatta,4,Saturday,8,14,0,2,medium
Parramatta,4,Saturday,10,31,1,11,high
Parramatta,4,Saturday,12,31,1,5,high
Parramatta,4,Saturday,14,22,0,6,high
Parramatta,4,Saturday,16,24,1,7,high
Parramatta,4,Saturday,18,16,0,2,medium
Parramatta,4,Saturday,20,15,0,2,medium
Parramatta,4,Saturday,22,10,0,1,medium
Parramatta,4,Sunday,0,3,0,1,low
Parramatta,4,Sunday,2,7,0,3,medium
Parramatta,4,Sunday,4,1,0,1,low
Parramatta,4,Sunday,6,6,0,2,medium
Parramatta,4,Sunday,8,6,1,2,medium
Parramatta,4,Sunday,10,24,0,5,high
Parramatta,4,Sunday,12,13,0,6,medium
Parramatta,4,Sunday,14,20,0,3,medium
Parramatta,4,Sunday,16,15,0,4,medium
Parramatta,4,Sunday,18,11,0,2,medium
Parramatta,4,Sunday,20,7,0,1,medium
Parramatta,4,Sunday,22,8,0,1,medium
Parramatta,4,Thursday,0,3,0,0,low
Parramatta,4,Thursday,2,1,0,0,low
Parramatta,4,Thursday,4,9,0,2,medium
Parramatta,4,Thursday,6,16,0,5,medium
Parramatta,4,Thursday,8,12,0,2,medium
Parramatta,4,Thursday,10,14,0,1,medium
Parramatta,4,Thursday,12,15,1,1,medium
Parramatta,4,Thursday,14,33,1,7,high
Parramatta,4,Thursday,16,24,1,4,high
Parramatta,4,Thursday,18,19,0,3,medium
Parramatta,4,Thursday,20,18,1,1,medium
Parramatta,4,Thursday,22,10,0,2,medium
Parramatta,4,Tuesday,0,1,0,0,low
Parramatta,4,Tuesday,2,3,0,2,low
Parramatta,4,Tuesday,4,2,0,0,low
Parramatta,4,Tuesday,6,13,0,4,medium
Parramatta,4,Tuesday,8,23,0,6,high
Parramatta,4,Tuesday,10,19,0,4,medium
Parramatta,4,Tuesday,12,18,0,5,medium
Parramatta,4,Tuesday,14,17,0,1,medium
Parramatta,4,Tuesday,16,19,0,4,medium
Parramatta,4,Tuesday,18,23,1,2,high
Parramatta,4,Tuesday,20,18,1,3,medium
Parramatta,4,Tuesday,22,8,0,2,medium
Parramatta,4,Wednesday,0,5,0,0,low
Parramatta,4,Wednesday,4,9,0,2,medium
Parramatta,4,Wednesday,6,14,0,4,medium
Parramatta,4,Wednesday,8,10,0,2,medium
Parramatta,4,Wednesday,10,13,0,2,medium
Parramatta,4,Wednesday,12,27,0,4,high
Parramatta,4,Wednesday,14,18,0,5,medium
Parramatta,4,Wednesday,16,24,0,4,high
Parramatta,4,Wednesday,18,21,0,4,high
Parramatta,4,Wednesday,20,12,0,2,medium
Parramatta,4,Wednesday,22,9,0,2,medium
Parramatta,5,Friday,0,5,0,1,low
Parramatta,5,Friday,2,2,0,2,low
Parramatta,5,Friday,4,3,0,1,low
Parramatta,5,Friday,6,21,0,3,high
Parramatta,5,Friday,8,17,0,2,medium
Parramatta,5,Friday,10,12,0,3,medium
Parramatta,5,Friday,12,18,1,4,medium
Parramatta,5,Friday,14,26,1,4,high
Parramatta,5,Friday,16,41,0,10,high
Parramatta,5,Friday,18,30,0,1,high
Parramatta,5,Friday,20,10,0,0,medium
Parramatta,5,Friday,22,6,0,0,medium
Parramatta,5,Monday,0,5,0,1,low
Parramatta,5,Monday,4,6,0,1,medium
Parramatta,5,Monday,6,19,0,4,medium
Parramatta,5,Monday,8,23,0,5,high
Parramatta,5,Monday,10,17,0,6,medium
Parramatta,5,Monday,12,15,1,2,medium
Parramatta,5,Monday,14,32,0,8,high
Parramatta,5,Monday,16,33,0,6,high
Parramatta,5,Monday,18,24,0,2,high
Parramatta,5,Monday,20,12,0,1,medium
Parramatta,5,Monday,22,11,0,0,medium
Parramatta,5,Saturday,0,10,0,0,medium
Parramatta,5,Saturday,2,8,0,2,medium
Parramatta,5,Saturday,4,7,0,2,medium
Parramatta,5,Saturday,6,7,0,1,medium
Parramatta,5,Saturday,8,24,1,3,high
Parramatta,5,Saturday,10,23,0,5,high
Parramatta,5,Saturday,12,28,1,2,high
Parramatta,5,Saturday,14,22,1,3,high
Parramatta,5,Saturday,16,27,0,2,high
Parramatta,5,Saturday,18,17,0,5,medium
Parramatta,5,Saturday,20,10,0,2,medium
Parramatta,5,Saturday,22,21,0,5,high
Parramatta,5,Sunday,0,7,0,0,medium
Parramatta,5,Sunday,2,6,0,0,medium
Parramatta,5,Sunday,4,5,0,1,low
Parramatta,5,Sunday,6,10,0,3,medium
Parramatta,5,Sunday,8,8,1,1,medium
Parramatta,5,Sunday,10,15,0,2,medium
Parramatta,5,Sunday,12,28,0,7,high
Parramatta,5,Sunday,14,24,0,11,high
Parramatta,5,Sunday,16,24,0,7,high
Parramatta,5,Sunday,18,18,0,1,medium
Parramatta,5,Sunday,20,7,0,2,medium
Parramatta,5,Sunday,22,5,0,3,low
Parramatta,5,Thursday,0,3,0,0,low
