datetime,location,pedestrian_count_sum,pedestrian_count_mean,pedestrian_sensor_count
2020-02-13 00:00:00,Sydney CBD,5761,1440.25,4
2020-02-13 01:00:00,Sydney CBD,4789,1197.25,4
2020-02-13 02:00:00,Sydney CBD,4899,1224.75,4
2020-02-13 03:00:00,Sydney CBD,5221,1305.25,4
2020-02-13 04:00:00,Sydney CBD,6861,1715.25,4
2020-02-13 05:00:00,Sydney CBD,4871,1217.75,4
2020-02-13 06:00:00,Sydney CBD,2603,650.75,4
2020-02-13 07:00:00,Sydney CBD,1899,474.75,4
2020-02-13 08:00:00,Sydney CBD,1609,402.25,4
2020-02-13 09:00:00,Sydney CBD,981,245.25,4
2020-02-13 10:00:00,Sydney CBD,643,160.75,4
2020-02-14 11:00:00,Sydney CBD,927,231.75,4
2020-02-14 12:00:00,Sydney CBD,805,201.25,4
2020-02-14 13:00:00,Sydney CBD,761,190.25,4
2020-02-14 14:00:00,Sydney CBD,815,203.75,4
2020-02-14 15:00:00,Sydney CBD,353,88.25,4
2020-02-14 16:00:00,Sydney CBD,496,124.0,4
2020-02-14 17:00:00,Sydney CBD,2048,512.0,4
2020-02-14 18:00:00,Sydney CBD,5415,1353.75,4
2020-02-14 19:00:00,Sydney CBD,11847,2961.75,4
2020-02-14 20:00:00,Sydney CBD,8295,2073.75,4
2020-02-14 21:00:00,Sydney CBD,6230,1557.5,4
2020-02-14 22:00:00,Sydney CBD,5624,1406.0,4
2020-02-14 23:00:00,Sydney CBD,10508,2627.0,4
2020-02-15 00:00:00,Sydney CBD,10102,2525.5,4
2020-02-15 01:00:00,Sydney CBD,7368,1842.0,4
2020-02-15 02:00:00,Sydney CBD,7216,1804.0,4
2020-02-15 03:00:00,Sydney CBD,8545,2136.25,4
2020-02-15 04:00:00,Sydney CBD,11954,2988.5,4
2020-02-15 05:00:00,Sydney CBD,8411,2102.75,4
2020-02-15 06:00:00,Sydney CBD,5466,1366.5,4
2020-02-15 07:00:00,Sydney CBD,4252,1063.0,4
2020-02-15 08:00:00,Sydney CBD,3690,922.5,4
2020-02-15 09:00:00,Sydney CBD,3332,833.0,4
2020-02-15 10:00:00,Sydney CBD,2248,562.0,4
2020-02-15 11:00:00,Sydney CBD,1482,370.5,4
2020-02-15 12:00:00,Sydney CBD,1361,340.25,4
2020-02-15 13:00:00,Sydney CBD,1498,374.5,4
2020-02-15 14:00:00,Sydney CBD,1325,331.25,4
2020-02-15 15:00:00,Sydney CBD,582,145.5,4
2020-02-15 16:00:00,Sydney CBD,287,71.75,4
2020-02-15 17:00:00,Sydney CBD,476,119.0,4
2020-02-15 18:00:00,Sydney CBD,672,168.0,4
2020-02-15 19:00:00,Sydney CBD,1344,336.0,4
2020-02-15 20:00:00,Sydney CBD,2149,537.25,4
2020-02-15 21:00:00,Sydney CBD,2991,747.75,4
2020-02-15 22:00:00,Sydney CBD,3772,943.0,4
2020-02-15 23:00:00,Sydney CBD,4208,1052.0,4
2020-02-16 00:00:00,Sydney CBD,4510,1127.5,4
2020-02-16 01:00:00,Sydney CBD,4719,1179.75,4
2020-02-16 02:00:00,Sydney CBD,4810,1202.5,4
2020-02-16 03:00:00,Sydney CBD,4615,1153.75,4
2020-02-16 04:00:00,Sydney CBD,4491,1122.75,4
2020-02-16 05:00:00,Sydney CBD,3858,964.5,4
2020-02-16 06:00:00,Sydney CBD,3534,883.5,4
2020-02-16 07:00:00,Sydney CBD,2061,515.25,4
2020-02-16 08:00:00,Sydney CBD,2201,550.25,4
2020-02-16 09:00:00,Sydney CBD,2245,561.25,4
2020-02-16 10:00:00,Sydney CBD,1772,443.0,4
2020-02-16 11:00:00,Sydney CBD,1419,354.75,4
2020-02-16 12:00:00,Sydney CBD,1383,345.75,4
2020-02-16 13:00:00,Sydney CBD,1386,346.5,4
2020-02-16 14:00:00,Sydney CBD,1236,309.0,4
2020-02-16 15:00:00,Sydney CBD,570,142.5,4
2020-02-16 16:00:00,Sydney CBD,268,67.0,4
2020-02-16 17:00:00,Sydney CBD,312,78.0,4
2020-02-16 18:00:00,Sydney CBD,475,118.75,4
2020-02-16 19:00:00,Sydney CBD,966,241.5,4
2020-02-16 20:00:00,Sydney CBD,1744,436.0,4
2020-02-16 21:00:00,Sydney CBD,2809,702.25,4
2020-02-16 22:00:00,Sydney CBD,3375,843.75,4
2020-02-16 23:00:00,Sydney CBD,3907,976.75,4
2020-02-17 00:00:00,Sydney CBD,3907,976.75,4
2020-02-17 01:00:00,Sydney CBD,4012,1003.0,4
2020-02-17 02:00:00,Sydney CBD,4071,1017.75,4
2020-02-17 03:00:00,Sydney CBD,3785,946.25,4
2020-02-17 04:00:00,Sydney CBD,3401,850.25,4
2020-02-17 05:00:00,Sydney CBD,2688,672.0,4
2020-02-17 06:00:00,Sydney CBD,2023,505.75,4
2020-02-17 07:00:00,Sydney CBD,1597,399.25,4
2020-02-17 08:00:00,Sydney CBD,1234,308.5,4
2020-02-17 09:00:00,Sydney CBD,1020,255.0,4
2020-02-17 10:00:00,Sydney CBD,482,120.5,4
2020-02-17 11:00:00,Sydney CBD,477,119.25,4
2020-02-17 12:00:00,Sydney CBD,514,128.5,4
2020-02-17 13:00:00,Sydney CBD,321,80.25,4
2020-02-17 14:00:00,Sydney CBD,277,69.25,4
2020-02-17 15:00:00,Sydney CBD,253,63.25,4
2020-02-17 16:00:00,Sydney CBD,472,118.0,4
2020-02-17 17:00:00,Sydney CBD,1517,379.25,4
2020-02-17 18:00:00,Sydney CBD,4399,1099.75,4
2020-02-17 19:00:00,Sydney CBD,10168,2542.0,4
2020-02-17 20:00:00,Sydney CBD,6501,1625.25,4
2020-02-17 21:00:00,Sydney CBD,4611,1152.75,4
2020-02-17 22:00:00,Sydney CBD,5262,1315.5,4
2020-02-17 23:00:00,Sydney CBD,7312,1828.0,4
2020-02-18 00:00:00,Sydney CBD,8907,2226.75,4
2020-02-18 01:00:00,Sydney CBD,6535,1633.75,4
2020-02-18 02:00:00,Sydney CBD,6332,1583.0,4
2020-02-18 03:00:00,Sydney CBD,7422,1855.5,4
2020-02-18 04:00:00,Sydney CBD,11177,2794.25,4
2020-02-18 05:00:00,Sydney CBD,7095,1773.75,4
2020-02-18 06:00:00,Sydney CBD,3557,889.25,4
2020-02-18 07:00:00,Sydney CBD,2384,596.0,4
2020-02-18 08:00:00,Sydney CBD,1953,488.25,4
2020-02-18 09:00:00,Sydney CBD,1220,305.0,4
2020-02-18 10:00:00,Sydney CBD,561,140.25,4
2020-02-18 11:00:00,Sydney CBD,405,101.25,4
2020-02-18 12:00:00,Sydney CBD,446,111.5,4
2020-02-18 13:00:00,Sydney CBD,300,75.0,4
2020-02-18 14:00:00,Sydney CBD,240,60.0,4
2020-02-18 15:00:00,Sydney CBD,190,47.5,4
2020-02-18 16:00:00,Sydney CBD,491,122.75,4
2020-02-18 17:00:00,Sydney CBD,1563,390.75,4
2020-02-18 18:00:00,Sydney CBD,4725,1181.25,4
2020-02-18 19:00:00,Sydney CBD,10347,2586.75,4
2020-02-18 20:00:00,Sydney CBD,6716,1679.0,4
2020-02-18 21:00:00,Sydney CBD,4481,1120.25,4
2020-02-18 22:00:00,Sydney CBD,6521,1630.25,4
2020-02-18 23:00:00,Sydney CBD,11522,2880.5,4
2020-02-19 00:00:00,Sydney CBD,11504,2876.0,4
2020-02-19 01:00:00,Sydney CBD,8253,2063.25,4
2020-02-19 02:00:00,Sydney CBD,8272,2068.0,4
2020-02-19 03:00:00,Sydney CBD,10058,2514.5,4
2020-02-19 04:00:00,Sydney CBD,14638,3659.5,4
2020-02-19 05:00:00,Sydney CBD,9372,2343.0,4
2020-02-19 06:00:00,Sydney CBD,5577,1394.25,4
2020-02-19 07:00:00,Sydney CBD,3975,993.75,4
2020-02-19 08:00:00,Sydney CBD,3124,781.0,4
2020-02-19 09:00:00,Sydney CBD,1894,473.5,4
2020-02-19 10:00:00,Sydney CBD,742,185.5,4
2020-02-19 11:00:00,Sydney CBD,631,157.75,4
2020-02-19 12:00:00,Sydney CBD,559,139.75,4
2020-02-19 13:00:00,Sydney CBD,654,163.5,4
2020-02-19 14:00:00,Sydney CBD,515,128.75,4
2020-02-19 15:00:00,Sydney CBD,325,81.25,4
2020-02-19 16:00:00,Sydney CBD,689,172.25,4
2020-02-19 17:00:00,Sydney CBD,2306,576.5,4
2020-02-19 18:00:00,Sydney CBD,5702,1425.5,4
2020-02-19 19:00:00,Sydney CBD,12615,3153.75,4
2020-02-19 20:00:00,Sydney CBD,8258,2064.5,4
2020-02-19 21:00:00,Sydney CBD,5672,1418.0,4
2020-02-19 22:00:00,Sydney CBD,6611,1652.75,4
2020-02-19 23:00:00,Sydney CBD,11565,2891.25,4
2020-02-20 00:00:00,Sydney CBD,11623,2905.75,4
2020-02-20 01:00:00,Sydney CBD,8218,2054.5,4
2020-02-20 02:00:00,Sydney CBD,8762,2190.5,4
2020-02-20 03:00:00,Sydney CBD,10142,2535.5,4
2020-02-20 04:00:00,Sydney CBD,14247,3561.75,4
2020-02-20 05:00:00,Sydney CBD,10100,2525.0,4
2020-02-20 06:00:00,Sydney CBD,5920,1480.0,4
2020-02-20 07:00:00,Sydney CBD,4765,1191.25,4
2020-02-20 08:00:00,Sydney CBD,3474,868.5,4
2020-02-20 09:00:00,Sydney CBD,2408,602.0,4
2020-02-20 10:00:00,Sydney CBD,1229,307.25,4
2020-02-20 11:00:00,Sydney CBD,845,211.25,4
2020-02-20 12:00:00,Sydney CBD,731,182.75,4
2020-02-20 13:00:00,Sydney CBD,606,151.5,4
2020-02-20 14:00:00,Sydney CBD,373,93.25,4
2020-02-20 15:00:00,Sydney CBD,261,65.25,4
2020-02-20 16:00:00,Sydney CBD,708,177.0,4
2020-02-20 17:00:00,Sydney CBD,2245,561.25,4
2020-02-20 18:00:00,Sydney CBD,5935,1483.75,4
2020-02-20 19:00:00,Sydney CBD,12328,3082.0,4
2020-02-20 20:00:00,Sydney CBD,8148,2037.0,4
2020-02-20 21:00:00,Sydney CBD,6001,1500.25,4
2020-02-20 22:00:00,Sydney CBD,7007,1751.75,4
2020-02-20 23:00:00,Sydney CBD,12193,3048.25,4
2020-02-21 00:00:00,Sydney CBD,12157,3039.25,4
2020-02-21 01:00:00,Sydney CBD,8822,2205.5,4
2020-02-21 02:00:00,Sydney CBD,8827,2206.75,4
2020-02-21 03:00:00,Sydney CBD,10199,2549.75,4
2020-02-21 04:00:00,Sydney CBD,14913,3728.25,4
2020-02-21 05:00:00,Sydney CBD,10462,2615.5,4
2020-02-21 06:00:00,Sydney CBD,6755,1688.75,4
2020-02-21 07:00:00,Sydney CBD,5420,1355.0,4
2020-02-21 08:00:00,Sydney CBD,4066,1016.5,4
2020-02-21 09:00:00,Sydney CBD,2486,621.5,4
2020-02-21 10:00:00,Sydney CBD,1375,343.75,4
2020-02-21 11:00:00,Sydney CBD,906,226.5,4
2020-02-21 12:00:00,Sydney CBD,949,237.25,4
2020-02-21 13:00:00,Sydney CBD,861,215.25,4
2020-02-21 14:00:00,Sydney CBD,898,224.5,4
2020-02-21 15:00:00,Sydney CBD,347,86.75,4
2020-02-21 16:00:00,Sydney CBD,703,175.75,4
2020-02-21 17:00:00,Sydney CBD,2093,523.25,4
2020-02-21 18:00:00,Sydney CBD,5477,1369.25,4
2020-02-21 19:00:00,Sydney CBD,11976,2994.0,4
2020-02-21 20:00:00,Sydney CBD,7857,1964.25,4
2020-02-21 21:00:00,Sydney CBD,6241,1560.25,4
2020-02-21 22:00:00,Sydney CBD,7019,1754.75,4
2020-02-21 23:00:00,Sydney CBD,12704,3176.0,4
2020-02-22 00:00:00,Sydney CBD,12425,3106.25,4
2020-02-22 01:00:00,Sydney CBD,9148,2287.0,4
2020-02-22 02:00:00,Sydney CBD,9068,2267.0,4
2020-02-22 03:00:00,Sydney CBD,10960,2740.0,4
2020-02-22 04:00:00,Sydney CBD,14270,3567.5,4
2020-02-22 05:00:00,Sydney CBD,10040,2510.0,4
2020-02-22 06:00:00,Sydney CBD,6739,1684.75,4
2020-02-22 07:00:00,Sydney CBD,4886,1221.5,4
2020-02-22 08:00:00,Sydney CBD,4327,1081.75,4
2020-02-22 09:00:00,Sydney CBD,3946,986.5,4
2020-02-22 10:00:00,Sydney CBD,2889,722.25,4
2020-02-22 11:00:00,Sydney CBD,1674,418.5,4
2020-02-22 12:00:00,Sydney CBD,1614,403.5,4
2020-02-22 13:00:00,Sydney CBD,1489,372.25,4
2020-02-22 14:00:00,Sydney CBD,1392,348.0,4
2020-02-22 15:00:00,Sydney CBD,757,189.25,4
2020-02-22 16:00:00,Sydney CBD,390,97.5,4
2020-02-22 17:00:00,Sydney CBD,905,226.25,4
2020-02-22 18:00:00,Sydney CBD,1210,302.5,4
2020-02-22 19:00:00,Sydney CBD,2099,524.75,4
2020-02-22 20:00:00,Sydney CBD,3051,762.75,4
2020-02-22 21:00:00,Sydney CBD,3940,985.0,4
2020-02-22 22:00:00,Sydney CBD,5302,1325.5,4
2020-02-22 23:00:00,Sydney CBD,5985,1496.25,4
2020-02-23 00:00:00,Sydney CBD,6805,1701.25,4
2020-02-23 01:00:00,Sydney CBD,7365,1841.25,4
2020-02-23 02:00:00,Sydney CBD,8433,2108.25,4
2020-02-23 03:00:00,Sydney CBD,8072,2018.0,4
2020-02-23 04:00:00,Sydney CBD,7200,1800.0,4
2020-02-23 05:00:00,Sydney CBD,6001,1500.25,4
2020-02-23 06:00:00,Sydney CBD,4956,1239.0,4
2020-02-23 07:00:00,Sydney CBD,3830,957.5,4
2020-02-23 08:00:00,Sydney CBD,4269,1067.25,4
2020-02-23 09:00:00,Sydney CBD,3758,939.5,4
2020-02-23 10:00:00,Sydney CBD,3525,881.25,4
2020-02-23 11:00:00,Sydney CBD,2242,560.5,4
2020-02-23 12:00:00,Sydney CBD,1965,491.25,4
2020-02-23 13:00:00,Sydney CBD,1867,466.75,4
2020-02-23 14:00:00,Sydney CBD,1634,408.5,4
2020-02-23 15:00:00,Sydney CBD,906,226.5,4
2020-02-23 16:00:00,Sydney CBD,305,76.25,4
2020-02-23 17:00:00,Sydney CBD,600,150.0,4
2020-02-23 18:00:00,Sydney CBD,895,223.75,4
2020-02-23 19:00:00,Sydney CBD,1520,380.0,4
2020-02-23 20:00:00,Sydney CBD,2589,647.25,4
2020-02-23 21:00:00,Sydney CBD,3488,872.0,4
2020-02-23 22:00:00,Sydney CBD,4526,1131.5,4
2020-02-23 23:00:00,Sydney CBD,5468,1367.0,4
2020-02-24 00:00:00,Sydney CBD,5744,1436.0,4
2020-02-24 01:00:00,Sydney CBD,6125,1531.25,4
2020-02-24 02:00:00,Sydney CBD,6239,1559.75,4
2020-02-24 03:00:00,Sydney CBD,5893,1473.25,4
2020-02-24 04:00:00,Sydney CBD,6066,1516.5,4
2020-02-24 05:00:00,Sydney CBD,4872,1218.0,4
2020-02-24 06:00:00,Sydney CBD,3476,869.0,4
2020-02-24 07:00:00,Sydney CBD,2451,612.75,4
2020-02-24 08:00:00,Sydney CBD,2383,595.75,4
2020-02-24 09:00:00,Sydney CBD,1600,400.0,4
2020-02-24 10:00:00,Sydney CBD,962,240.5,4
2020-02-24 11:00:00,Sydney CBD,562,140.5,4
2020-02-24 12:00:00,Sydney CBD,539,134.75,4
2020-02-24 13:00:00,Sydney CBD,404,101.0,4
2020-02-24 14:00:00,Sydney CBD,444,111.0,4
2020-02-24 15:00:00,Sydney CBD,317,79.25,4
2020-02-24 16:00:00,Sydney CBD,599,149.75,4
2020-02-24 17:00:00,Sydney CBD,2022,505.5,4
2020-02-24 18:00:00,Sydney CBD,5615,1403.75,4
2020-02-24 19:00:00,Sydney CBD,12444,3111.0,4
2020-02-24 20:00:00,Sydney CBD,8174,2043.5,4
2020-02-24 21:00:00,Sydney CBD,6012,1503.0,4
2020-02-24 22:00:00,Sydney CBD,6466,1616.5,4
2020-02-24 23:00:00,Sydney CBD,11316,2829.0,4
2020-02-25 00:00:00,Sydney CBD,11550,2887.5,4
2020-02-25 01:00:00,Sydney CBD,8072,2018.0,4
2020-02-25 02:00:00,Sydney CBD,8261,2065.25,4
2020-02-25 03:00:00,Sydney CBD,9638,2409.5,4
2020-02-25 04:00:00,Sydney CBD,14003,3500.75,4
2020-02-25 05:00:00,Sydney CBD,9215,2303.75,4
2020-02-25 06:00:00,Sydney CBD,5197,1299.25,4
2020-02-25 07:00:00,Sydney CBD,3598,899.5,4
2020-02-25 08:00:00,Sydney CBD,2707,676.75,4
2020-02-25 09:00:00,Sydney CBD,1752,438.0,4
2020-02-25 10:00:00,Sydney CBD,961,240.25,4
2020-02-25 11:00:00,Sydney CBD,515,128.75,4
2020-02-25 12:00:00,Sydney CBD,441,110.25,4
2020-02-25 13:00:00,Sydney CBD,305,76.25,4
2020-02-25 14:00:00,Sydney CBD,281,70.25,4
2020-02-25 15:00:00,Sydney CBD,265,66.25,4
2020-02-25 16:00:00,Sydney CBD,632,158.0,4
2020-02-25 17:00:00,Sydney CBD,2227,556.75,4
2020-02-25 18:00:00,Sydney CBD,6023,1505.75,4
2020-02-25 19:00:00,Sydney CBD,12942,3235.5,4
2020-02-25 20:00:00,Sydney CBD,9453,2363.25,4
2020-02-25 21:00:00,Sydney CBD,6320,1580.0,4
2020-02-25 22:00:00,Sydney CBD,6605,1651.25,4
2020-02-25 23:00:00,Sydney CBD,11676,2919.0,4
2020-02-26 00:00:00,Sydney CBD,11646,2911.5,4
2020-02-26 01:00:00,Sydney CBD,8423,2105.75,4
2020-02-26 02:00:00,Sydney CBD,8028,2007.0,4
2020-02-26 03:00:00,Sydney CBD,9746,2436.5,4
2020-02-26 04:00:00,Sydney CBD,14900,3725.0,4
2020-02-26 05:00:00,Sydney CBD,10042,2510.5,4
2020-02-26 06:00:00,Sydney CBD,5818,1454.5,4
2020-02-26 07:00:00,Sydney CBD,4093,1023.25,4
2020-02-26 08:00:00,Sydney CBD,3175,793.75,4
2020-02-26 09:00:00,Sydney CBD,2122,530.5,4
2020-02-26 10:00:00,Sydney CBD,1227,306.75,4
2020-02-26 11:00:00,Sydney CBD,761,190.25,4
2020-02-26 12:00:00,Sydney CBD,668,167.0,4
2020-02-26 13:00:00,Sydney CBD,633,158.25,4
2020-02-26 14:00:00,Sydney CBD,431,107.75,4
2020-02-26 15:00:00,Sydney CBD,272,68.0,4
2020-02-26 16:00:00,Sydney CBD,676,169.0,4
2020-02-26 17:00:00,Sydney CBD,2321,580.25,4
2020-02-26 18:00:00,Sydney CBD,5880,1470.0,4
2020-02-26 19:00:00,Sydney CBD,12507,3126.75,4
2020-02-26 20:00:00,Sydney CBD,8279,2069.75,4
2020-02-26 21:00:00,Sydney CBD,6126,1531.5,4
2020-02-26 22:00:00,Sydney CBD,6868,1717.0,4
2020-02-26 23:00:00,Sydney CBD,11457,2864.25,4
2020-02-27 00:00:00,Sydney CBD,10771,2692.75,4
2020-02-27 01:00:00,Sydney CBD,7900,1975.0,4
2020-02-27 02:00:00,Sydney CBD,8167,2041.75,4
2020-02-27 03:00:00,Sydney CBD,9581,2395.25,4
2020-02-27 04:00:00,Sydney CBD,14221,3555.25,4
2020-02-27 05:00:00,Sydney CBD,9900,2475.0,4
2020-02-27 06:00:00,Sydney CBD,6181,1545.25,4
2020-02-27 07:00:00,Sydney CBD,4276,1069.0,4
2020-02-27 08:00:00,Sydney CBD,3360,840.0,4
2020-02-27 09:00:00,Sydney CBD,2209,552.25,4
2020-02-27 10:00:00,Sydney CBD,1162,290.5,4
2020-02-27 11:00:00,Sydney CBD,748,187.0,4
2020-02-27 12:00:00,Sydney CBD,690,172.5,4
2020-02-27 13:00:00,Sydney CBD,449,112.25,4
2020-02-27 14:00:00,Sydney CBD,331,82.75,4
2020-02-27 15:00:00,Sydney CBD,301,75.25,4
2020-02-27 16:00:00,Sydney CBD,689,172.25,4
2020-02-27 17:00:00,Sydney CBD,2118,529.5,4
2020-02-27 18:00:00,Sydney CBD,5748,1437.0,4
2020-02-27 19:00:00,Sydney CBD,12560,3140.0,4
2020-02-27 20:00:00,Sydney CBD,8582,2145.5,4
2020-02-27 21:00:00,Sydney CBD,6241,1560.25,4
2020-02-27 22:00:00,Sydney CBD,7172,1793.0,4
2020-02-27 23:00:00,Sydney CBD,12216,3054.0,4
2020-02-28 00:00:00,Sydney CBD,11905,2976.25,4
2020-02-28 01:00:00,Sydney CBD,8850,2212.5,4
2020-02-28 02:00:00,Sydney CBD,9224,2306.0,4
2020-02-28 03:00:00,Sydney CBD,10527,2631.75,4
2020-02-28 04:00:00,Sydney CBD,15401,3850.25,4
2020-02-28 05:00:00,Sydney CBD,11109,2777.25,4
2020-02-28 06:00:00,Sydney CBD,6790,1697.5,4
2020-02-28 07:00:00,Sydney CBD,5224,1306.0,4
2020-02-28 08:00:00,Sydney CBD,4229,1057.25,4
2020-02-28 09:00:00,Sydney CBD,2809,702.25,4
2020-02-28 10:00:00,Sydney CBD,1518,379.5,4
2020-02-28 11:00:00,Sydney CBD,934,233.5,4
2020-02-28 12:00:00,Sydney CBD,866,216.5,4
2020-02-28 13:00:00,Sydney CBD,894,223.5,4
2020-02-28 14:00:00,Sydney CBD,917,229.25,4
2020-02-28 15:00:00,Sydney CBD,451,112.75,4
2020-02-28 16:00:00,Sydney CBD,682,170.5,4
2020-02-28 17:00:00,Sydney CBD,2053,513.25,4
2020-02-28 18:00:00,Sydney CBD,5320,1330.0,4
2020-02-28 19:00:00,Sydney CBD,11875,2968.75,4
2020-02-28 20:00:00,Sydney CBD,8081,2020.25,4
2020-02-28 21:00:00,Sydney CBD,6260,1565.0,4
2020-02-28 22:00:00,Sydney CBD,7179,1794.75,4
2020-02-28 23:00:00,Sydney CBD,12427,3106.75,4
2020-02-29 00:00:00,Sydney CBD,12381,3095.25,4
2020-02-29 01:00:00,Sydney CBD,9161,2290.25,4
2020-02-29 02:00:00,Sydney CBD,9057,2264.25,4
2020-02-29 03:00:00,Sydney CBD,10812,2703.0,4
2020-02-29 04:00:00,Sydney CBD,14079,3519.75,4
2020-02-29 05:00:00,Sydney CBD,10355,2588.75,4
2020-02-29 06:00:00,Sydney CBD,6801,1700.25,4
2020-02-29 07:00:00,Sydney CBD,5131,1282.75,4
2020-02-29 08:00:00,Sydney CBD,4753,1188.25,4
2020-02-29 09:00:00,Sydney CBD,3838,959.5,4
2020-02-29 10:00:00,Sydney CBD,2685,671.25,4
2020-02-29 11:00:00,Sydney CBD,1677,419.25,4
2020-02-29 12:00:00,Sydney CBD,1541,385.25,4
2020-02-29 13:00:00,Sydney CBD,1623,405.75,4
2020-02-29 14:00:00,Sydney CBD,1252,313.0,4
2020-02-29 15:00:00,Sydney CBD,635,158.75,4
2020-02-29 16:00:00,Sydney CBD,376,94.0,4
2020-02-29 17:00:00,Sydney CBD,720,180.0,4
2020-02-29 18:00:00,Sydney CBD,1095,273.75,4
2020-02-29 19:00:00,Sydney CBD,1976,494.0,4
2020-02-29 20:00:00,Sydney CBD,2724,681.0,4
2020-02-29 21:00:00,Sydney CBD,4081,1020.25,4
2020-02-29 22:00:00,Sydney CBD,5055,1263.75,4
2020-02-29 23:00:00,Sydney CBD,5530,1382.5,4
2020-03-01 00:00:00,Sydney CBD,6057,1514.25,4
2020-03-01 01:00:00,Sydney CBD,6201,1550.25,4
2020-03-01 02:00:00,Sydney CBD,6917,1729.25,4
2020-03-01 03:00:00,Sydney CBD,7804,1951.0,4
2020-03-01 04:00:00,Sydney CBD,9306,2326.5,4
2020-03-01 05:00:00,Sydney CBD,9651,2412.75,4
2020-03-01 06:00:00,Sydney CBD,9689,2422.25,4
2020-03-01 07:00:00,Sydney CBD,9183,2295.75,4
2020-03-01 08:00:00,Sydney CBD,9548,2387.0,4
2020-03-01 09:00:00,Sydney CBD,9784,2446.0,4
2020-03-01 10:00:00,Sydney CBD,8345,2086.25,4
2020-03-03 11:00:00,Sydney CBD,551,137.75,4
2020-03-03 12:00:00,Sydney CBD,433,108.25,4
2020-03-03 13:00:00,Sydney CBD,392,98.0,4
2020-03-03 14:00:00,Sydney CBD,334,83.5,4
2020-03-03 15:00:00,Sydney CBD,277,69.25,4
2020-03-03 16:00:00,Sydney CBD,663,165.75,4
2020-03-03 17:00:00,Sydney CBD,2179,544.75,4
2020-03-03 18:00:00,Sydney CBD,5508,1377.0,4
2020-03-03 19:00:00,Sydney CBD,11540,2885.0,4
2020-03-03 20:00:00,Sydney CBD,8358,2089.5,4
2020-03-03 21:00:00,Sydney CBD,5313,1328.25,4
2020-03-03 22:00:00,Sydney CBD,6387,1596.75,4
2020-03-03 23:00:00,Sydney CBD,10311,2577.75,4
2020-03-04 00:00:00,Sydney CBD,10637,2659.25,4
2020-03-04 01:00:00,Sydney CBD,7745,1936.25,4
2020-03-04 02:00:00,Sydney CBD,7636,1909.0,4
2020-03-04 03:00:00,Sydney CBD,8775,2193.75,4
2020-03-04 04:00:00,Sydney CBD,11572,2893.0,4
2020-03-04 05:00:00,Sydney CBD,7689,1922.25,4
2020-03-04 06:00:00,Sydney CBD,4120,1030.0,4
2020-03-04 07:00:00,Sydney CBD,2664,666.0,4
2020-03-04 08:00:00,Sydney CBD,2404,601.0,4
2020-03-04 09:00:00,Sydney CBD,1286,321.5,4
2020-03-04 10:00:00,Sydney CBD,766,191.5,4
2020-03-04 11:00:00,Sydney CBD,79,19.75,4
2020-03-04 12:00:00,Sydney CBD,147,36.75,4
2020-03-04 13:00:00,Sydney CBD,118,29.5,4
2020-03-04 14:00:00,Sydney CBD,97,24.25,4
2020-03-04 15:00:00,Sydney CBD,116,29.0,4
2020-03-04 16:00:00,Sydney CBD,164,41.0,4
2020-03-04 17:00:00,Sydney CBD,686,171.5,4
2020-03-04 18:00:00,Sydney CBD,1001,250.25,4
2020-03-04 19:00:00,Sydney CBD,1423,355.75,4
2020-03-04 20:00:00,Sydney CBD,1070,267.5,4
2020-03-04 21:00:00,Sydney CBD,1208,302.0,4
2020-03-04 22:00:00,Sydney CBD,1356,339.0,4
2020-03-04 23:00:00,Sydney CBD,1697,424.25,4
2020-03-05 00:00:00,Sydney CBD,1683,420.75,4
2020-03-05 01:00:00,Sydney CBD,1595,398.75,4
2020-03-05 02:00:00,Sydney CBD,1764,441.0,4
2020-03-05 03:00:00,Sydney CBD,1550,387.5,4
2020-03-05 04:00:00,Sydney CBD,1600,400.0,4
2020-03-05 05:00:00,Sydney CBD,975,243.75,4
2020-03-05 06:00:00,Sydney CBD,603,150.75,4
2020-03-05 07:00:00,Sydney CBD,371,92.75,4
2020-03-05 08:00:00,Sydney CBD,274,68.5,4
2020-03-05 09:00:00,Sydney CBD,237,59.25,4
2020-03-05 10:00:00,Sydney CBD,83,20.75,4
2020-03-05 11:00:00,Sydney CBD,92,23.0,4
2020-03-05 12:00:00,Sydney CBD,84,21.0,4
2020-03-05 13:00:00,Sydney CBD,104,26.0,4
2020-03-05 14:00:00,Sydney CBD,75,18.75,4
2020-03-05 15:00:00,Sydney CBD,68,17.0,4
2020-03-05 16:00:00,Sydney CBD,104,26.0,4
2020-03-05 17:00:00,Sydney CBD,153,38.25,4
2020-03-05 18:00:00,Sydney CBD,248,62.0,4
2020-03-05 19:00:00,Sydney CBD,392,98.0,4
2020-03-05 20:00:00,Sydney CBD,619,154.75,4
2020-03-05 21:00:00,Sydney CBD,913,228.25,4
2020-03-05 22:00:00,Sydney CBD,1150,287.5,4
2020-03-05 23:00:00,Sydney CBD,1494,373.5,4
2020-03-06 00:00:00,Sydney CBD,1529,382.25,4
2020-03-06 01:00:00,Sydney CBD,1557,389.25,4
2020-03-06 02:00:00,Sydney CBD,1545,386.25,4
2020-03-06 03:00:00,Sydney CBD,1338,334.5,4
2020-03-06 04:00:00,Sydney CBD,1064,266.0,4
2020-03-06 05:00:00,Sydney CBD,726,181.5,4
